기준_년_코드,기준_분기_코드,상권_코드,상권_코드_명,id,구,총_유동인구_수,2020_총_유동인구_수_합격(상권코드),2019_총_유동인구_수_합격(상권코드),2018_총_유동인구_수_합격(상권코드)
2018,4,1000402,연서로17길,14,서대문구,1967406,23919139,22911258,9385932
2018,4,1000401,연서로16길,14,서대문구,2196674,30083651,30577508,10225920
2018,4,1000400,연서로13길,14,서대문구,1689179,25587259,23051383,7559413
2018,4,1000399,연서로11길,14,서대문구,1318468,25995147,24065451,5894222
2018,4,1000398,역말로9길,14,서대문구,1883239,28358173,27959593,8669341
2018,4,1000397,수색로18길,14,서대문구,565986,5638250,5603891,2142208
2018,4,1000396,서오릉로8길,14,서대문구,1697465,25393750,26911180,7312467
2018,4,1000395,서오릉로21길,14,서대문구,812811,16758645,15563265,3603292
2018,4,1000394,불광천길,14,서대문구,2905554,32087631,32413131,10973285
2018,4,1000393,갈현로7길,22,은평구,1543399,25303999,25174026,6365262
2018,4,1000392,갈현로41길,22,은평구,1029038,24083666,22560810,4531665
2018,4,1000391,갈현로33길,22,은평구,1286631,25613717,25851885,5327837
2018,4,1000390,갈현로1길,22,은평구,896512,24876369,21252033,4293450
2018,4,1000389,가좌로7길,22,은평구,2515362,36667085,38971896,9735151
2018,4,1000388,한글비석로44길,25,중랑구,1369917,24415563,22549533,6060223
2018,4,1000387,한글비석로24길,25,중랑구,2007007,27084464,25493402,8835911
2018,4,1000386,한글비석로22길,25,중랑구,1597471,16879260,16578469,6856058
2018,4,1000385,석계로1길,25,중랑구,1307504,13927199,14026383,6005673
2018,4,1000384,상계로9가길,25,중랑구,2507809,34920469,33627289,11532973
2018,4,1000383,상계로1길,25,중랑구,2701329,23736802,25537108,14196993
2018,4,1000382,상계로12길,25,중랑구,2415662,40596484,38556162,10457249
2018,4,1000381,동일로242길,25,중랑구,756325,11058742,10264089,3557559
2018,4,1000380,동일로192길,25,중랑구,3752718,36844829,35476989,15690586
2018,4,1000379,동일로173가길,3,강북구,2570076,26841294,25726881,11162941
2018,4,1000378,공릉로58길,3,강북구,630354,6320046,6583146,3075434
2018,4,1000377,해등로16길,3,강북구,897869,18156619,19204156,5089268
2018,4,1000376,우이천로4다길,3,강북구,710256,20375302,19607663,2620799
2018,4,1000375,우이천로32길,3,강북구,744442,15102549,15591446,3086770
2018,4,1000374,시루봉로23길,3,강북구,483168,8547198,7743454,2275257
2018,4,1000373,삼양로144길,3,강북구,527315,8494661,8727895,2075717
2018,4,1000372,방학로6가길,3,강북구,1455046,19086315,21327474,7018561
2018,4,1000371,방학로5길,3,강북구,1599974,23093957,22346909,6843053
2018,4,1000370,방학로15길,3,강북구,463686,8934699,8326635,1947653
2018,4,1000369,방학로10길,3,강북구,1037659,14223099,15212185,4811561
2018,4,1000368,도봉산길,3,강북구,207875,5295756,4767034,1048106
2018,4,1000367,도봉산4길,3,강북구,65771,1417660,1484502,386351
2018,4,1000366,도봉로181길,3,강북구,389213,7941810,6930792,1725397
2018,4,1000365,도봉로169나길,3,강북구,386507,6312776,6160512,1227969
2018,4,1000364,도봉로156길,3,강북구,499346,6886727,7035783,2201360
2018,4,1000363,도봉로152가길,3,강북구,332069,7404624,7855980,1456824
2018,4,1000362,도봉로147길,3,강북구,1102629,19169458,19514046,5595348
2018,4,1000361,도봉로143길,3,강북구,959123,13841482,15440852,4525139
2018,4,1000360,도봉로114길,3,강북구,2608087,36546463,36786403,11837258
2018,4,1000359,도봉로109길,3,강북구,1946908,29387705,29533094,8639633
2018,4,1000358,도당로29길,3,강북구,880408,18180821,14728776,4357719
2018,4,1000357,도당로19길,3,강북구,803550,17718113,17009933,4157933
2018,4,1000356,도당로13바길,3,강북구,1023719,16256535,18494931,5010964
2018,4,1000355,도당로13가길,3,강북구,1167647,16710438,19098358,5860584
2018,4,1000354,덕릉로60길,3,강북구,706392,20705313,19803023,2552015
2018,4,1000353,노해로63다길,3,강북구,479599,10895200,13101973,2716320
2018,4,1000352,노해로60길,3,강북구,2434670,32265241,33301570,11196726
2018,4,1000351,한천로140길,3,강북구,1994530,22764511,21947284,8368491
2018,4,1000350,한천로139가길,3,강북구,3028761,22540828,24425437,12167927
2018,4,1000349,한천로132길,3,강북구,2975307,29422812,28608998,12551170
2018,4,1000348,한천로130길,3,강북구,1662761,25437193,23503005,7235441
2018,4,1000347,한천로124나길,3,강북구,1895748,23527262,22905943,8091821
2018,4,1000346,한천로109길,3,강북구,733273,15853250,14915429,3205918
2018,4,1000345,인수봉로79길,3,강북구,453704,9312765,8811355,1774558
2018,4,1000344,인수봉로72길,3,강북구,1095059,21379302,20478189,4366889
2018,4,1000343,인수봉로56길,3,강북구,1009523,20828876,20022598,4195832
2018,4,1000342,오패산로67길,9,노원구,3506540,25455568,26376880,14588774
2018,4,1000341,오패산로52길,9,노원구,1093873,21280900,20889560,4376494
2018,4,1000340,오패산로30길,9,노원구,1303244,19270359,18650748,5596056
2018,4,1000339,수유로12길,9,노원구,2261559,26960603,26997538,9353023
2018,4,1000338,솔샘로65길,9,노원구,1517742,27150134,25277801,5896166
2018,4,1000337,솔매로50길,9,노원구,2287267,28457404,27586855,9422961
2018,4,1000336,솔매로45길,9,노원구,1425213,16134499,15304148,6011431
2018,4,1000335,솔매로41길,9,노원구,1707499,25666757,23651398,7643153
2018,4,1000334,삼양로93길,9,노원구,1187821,23243582,22976864,4984730
2018,4,1000333,삼양로77길,9,노원구,885512,21418283,19999370,3617845
2018,4,1000332,삼양로54길,9,노원구,1400998,21927280,22320427,6018326
2018,4,1000331,삼양로41길,9,노원구,2469558,26992176,30667755,10254832
2018,4,1000330,삼양로27길,9,노원구,1864481,20076508,21210770,7574266
2018,4,1000329,삼양로24길,9,노원구,1607561,29590771,27954429,6361431
2018,4,1000328,삼양로20길,9,노원구,1323162,25739806,24174340,5297488
2018,4,1000327,삼각산로28길,17,성북구,2872464,27887518,29963548,11968434
2018,4,1000326,도봉로99길,10,도봉구,1313706,17328165,16131359,5442664
2018,4,1000325,도봉로8길,10,도봉구,1939870,12470857,13586563,7307021
2018,4,1000324,도봉로76길,10,도봉구,2346505,23718916,23884125,9665745
2018,4,1000323,도봉로67길,10,도봉구,1396457,20441604,19298167,5595617
2018,4,1000322,도봉로45길,10,도봉구,1634395,20070524,19194553,6936454
2018,4,1000321,도봉로18길,10,도봉구,1335436,21911235,21439727,4965806
2018,4,1000320,도봉로13길,10,도봉구,1361282,21177090,21882810,5508419
2018,4,1000319,덕릉로41길,10,도봉구,3574146,27366681,28826840,14846061
2018,4,1000318,덕릉로40길,10,도봉구,662993,10646825,11444263,2716623
2018,4,1000317,노해로33길,10,도봉구,1204245,18878448,18974901,5043188
2018,4,1000316,노해로23길,10,도봉구,1250790,20279917,19751016,5349910
2018,4,1000315,노해로17길,10,도봉구,2007049,25397645,27119992,8153874
2018,4,1000314,화랑로40길,10,도봉구,1320670,12598468,13092865,5633663
2018,4,1000313,화랑로32길,10,도봉구,1350942,18964196,18504585,5363867
2018,4,1000312,화랑로1길,10,도봉구,1847200,27199750,23595737,7191619
2018,4,1000311,화랑로19길,10,도봉구,1126762,20434555,19620146,4708579
2018,4,1000310,화랑로14길,10,도봉구,1417016,15843053,15874916,6068667
2018,4,1000309,화랑로13길,10,도봉구,1668232,16805021,16633648,6942396
2018,4,1000308,한천로76길,9,노원구,1330229,14308463,14931814,5036272
2018,4,1000307,한천로101가길,10,도봉구,487566,12080031,11666912,2159735
2018,4,1000306,창경궁로43길,10,도봉구,1220438,11857530,12982504,5723140
2018,4,1000305,지봉로20길,17,성북구,1251816,18790898,18881948,5721722
2018,4,1000304,종암로5길,17,성북구,907342,10633123,11320362,3499442
2018,4,1000303,종암로24가길,17,성북구,771741,16474998,14539162,3560017
2018,4,1000302,종암로21길,17,성북구,1016402,15535704,15516250,4371948
2018,4,1000301,종암로19길,17,성북구,975710,18754647,17123286,4295717
2018,4,1000300,종암로16길,17,성북구,1122828,23964075,21631565,5025657
2018,4,1000299,정릉로8길,3,강북구,192803,1675738,1992963,806719
2018,4,1000298,정릉로27길,3,강북구,1583085,24335439,23899089,6319416
2018,4,1000297,정릉로26길,23,종로구,716826,12363868,12163850,2759654
2018,4,1000296,장위로50길,23,종로구,658380,10930446,10589883,2954179
2018,4,1000295,장월로1길,17,성북구,1362229,15565083,15425288,5836303
2018,4,1000294,인촌로6길,17,성북구,1294124,17296782,17272963,6123915
2018,4,1000293,인촌로5길,17,성북구,2343976,18206337,20699813,9854098
2018,4,1000292,인촌로24길,17,성북구,2770321,13883952,15568747,11715254
2018,4,1000291,개운사길,17,성북구,1697888,6868526,8477154,7511594
2018,4,1000290,인촌로1길,17,성북구,2613182,23026273,24943443,10703001
2018,4,1000289,인촌로17가길,17,성북구,1016087,11989765,13700131,4983400
2018,4,1000288,오패산로4길,17,성북구,2016561,25626057,23057575,8316399
2018,4,1000287,오패산로3길,17,성북구,1696348,22543188,20268356,6150303
2018,4,1000286,오패산로19길,17,성북구,1856299,19083617,18790007,6754183
2018,4,1000285,안암로5길,17,성북구,1567230,19390952,19831219,7119218
2018,4,1000284,아리랑로4길,17,성북구,3286859,25222046,27316568,13179771
2018,4,1000283,솔샘로6길,17,성북구,766228,10190423,9682720,3180005
2018,4,1000282,성북로8길,17,성북구,858146,10958858,11688944,3973136
2018,4,1000281,삼양로8길,17,성북구,1393221,20954683,20930924,5804383
2018,4,1000280,삼선교로16가길,17,성북구,1742108,13400724,14090337,7253486
2018,4,1000279,삼선교로10다길,17,성북구,1932990,13178362,14768115,8231588
2018,4,1000278,삼선교로10길,17,성북구,2160617,16440245,18455238,9749686
2018,4,1000277,보문로32길,17,성북구,3429033,21429946,25874836,13686199
2018,4,1000276,보문로31길,17,성북구,2239928,21666764,23503051,9704580
2018,4,1000275,보문로26길,17,성북구,1520704,16746392,18223656,7344802
2018,4,1000274,보문로13길,17,성북구,1360400,21905623,23314234,6398910
2018,4,1000273,보국문로16길,17,성북구,869699,13745993,13627952,3507892
2018,4,1000272,동소문로6길,3,강북구,1380640,13195808,14291964,7060560
2018,4,1000271,동소문로2길,17,성북구,1613372,13720080,14967714,7850328
2018,4,1000270,동소문로26가길,17,성북구,3578610,22052347,24435951,13463998
2018,4,1000269,동소문로15길,17,성북구,3089502,19395454,21956324,12042503
2018,4,1000268,동소문로13길,17,성북구,3233957,22413502,26306758,12306111
2018,4,1000267,돌곶이로8길,17,성북구,982956,19105604,17810787,4103791
2018,4,1000266,돌곶이로41길,17,성북구,664592,12977582,13988141,2769789
2018,4,1000265,돌곶이로28길,17,성북구,985465,14963459,14308655,4053525
2018,4,1000264,돌곶이로27길,17,성북구,1182428,19971891,20178138,4738831
2018,4,1000263,돌곶이로22길,17,성북구,1337466,17184299,16926025,5648150
2018,4,1000262,돌곶이로14길,17,성북구,1207096,19450011,18712825,4877082
2018,4,1000261,길음로7길,17,성북구,1056933,12660134,13570262,4284511
2018,4,1000260,중랑천로10길,17,성북구,1556572,19367661,19529782,7204710
2018,4,1000259,용마산로94길,17,성북구,773021,13700973,13501143,3161748
2018,4,1000258,용마산로118길,17,성북구,1141530,22095170,20952780,4789605
2018,4,1000257,용마산로112길,17,성북구,919545,17230165,16437380,3653046
2018,4,1000256,용마산로100길,17,성북구,641346,15788542,14629001,2538025
2018,4,1000255,신내로7가길,17,성북구,1293661,20843037,21773756,5335336
2018,4,1000254,사가정로54길,17,성북구,2184725,26744090,25825203,8697917
2018,4,1000253,사가정로42길,17,성북구,1595498,24681268,22781372,6516544
2018,4,1000252,봉화산로56길,25,중랑구,1672589,25310286,23212538,6887338
2018,4,1000251,봉화산로4길,25,중랑구,1402395,23215523,20229500,5976022
2018,4,1000250,봉화산로30길,25,중랑구,1379390,28641117,25633072,6194206
2018,4,1000249,봉우재로33길,25,중랑구,2325425,22823185,23626419,10166686
2018,4,1000248,면목로78길,25,중랑구,2156636,33030383,31449084,9467707
2018,4,1000247,면목로56길,25,중랑구,1632155,21428897,24131223,6677361
2018,4,1000246,면목로55길,25,중랑구,1288111,18643065,18406247,5432370
2018,4,1000245,면목로49길,25,중랑구,2158929,22470509,23085050,9325391
2018,4,1000244,면목로48길,25,중랑구,1801612,21904699,23313182,7470899
2018,4,1000243,면목로45길,25,중랑구,2305002,21341865,21935315,9710169
2018,4,1000242,면목로33길,25,중랑구,1192014,23840744,21824528,4605664
2018,4,1000241,면목로21길,25,중랑구,1120957,18716025,18234211,4348488
2018,4,1000240,망우로73길,25,중랑구,694931,13122971,12412408,3005586
2018,4,1000239,망우로68길,25,중랑구,1344819,22350029,21408915,5500322
2018,4,1000238,동일로163길,25,중랑구,1444609,20431829,18654434,5966865
2018,4,1000237,동일로157길,25,중랑구,2390314,32563242,29996916,9603725
2018,4,1000236,동일로149길,25,중랑구,907961,14052207,14665369,3867797
2018,4,1000235,동일로140길,25,중랑구,1397536,19677175,20295694,5798267
2018,4,1000234,동일로139길,25,중랑구,1124728,14137498,15408129,4863523
2018,4,1000233,동일로139가길,25,중랑구,1508186,19819378,20853044,6402988
2018,4,1000232,동일로130길,25,중랑구,1703721,27572240,25717867,7216836
2018,4,1000231,동일로123길,25,중랑구,1834319,24179582,23019704,7994759
2018,4,1000230,동일로112길,25,중랑구,2121432,24856218,26752838,9406103
2018,4,1000229,동일로101길,25,중랑구,1447280,21974378,19656587,6589998
2018,4,1000228,동일로100길,25,중랑구,1413176,24260435,23304096,5987001
2018,4,1000227,답십리로75길,11,동대문구,1058197,19407226,18501995,4248958
2018,4,1000226,공릉로2길,9,노원구,1637362,21835977,19639481,6269548
2018,4,1000225,공릉로12가길,9,노원구,798665,9395149,11523033,2948984
2018,4,1000224,겸재로54길,25,중랑구,2295358,32946285,34961014,9672908
2018,4,1000223,겸재로36길,25,중랑구,1718949,22440899,22288573,7368351
2018,4,1000222,겸재로29길,25,중랑구,1666041,22766740,22018288,7354400
2018,4,1000221,휘경로3길,11,동대문구,2565746,23571658,25098749,11331242
2018,4,1000220,휘경로2길,11,동대문구,2142288,18643580,19782587,9532499
2018,4,1000219,휘경로23길,11,동대문구,1164468,21022839,20025577,5497584
2018,4,1000218,휘경로14길,11,동대문구,1991771,23637747,23793707,8762311
2018,4,1000217,한천로46길,11,동대문구,440859,11291285,10051771,1797052
2018,4,1000216,한천로40길,11,동대문구,984647,16498799,15889315,4019908
2018,4,1000215,한천로33길,11,동대문구,692652,13336804,12260234,2910159
2018,4,1000214,한천로14길,11,동대문구,1885576,21248962,20681208,6817142
2018,4,1000213,천호대로97길,11,동대문구,690686,11386080,10986985,2591030
2018,4,1000212,천호대로77길,11,동대문구,1501796,13182383,13745758,5368814
2018,4,1000211,천호대로45길,11,동대문구,1329220,14904139,15162739,6263766
2018,4,1000210,천호대로17길,11,동대문구,1710540,21904372,20364935,7328704
2018,4,1000209,천호대로12길,11,동대문구,827214,11379478,10711056,3858283
2018,4,1000208,천장산로7길,11,동대문구,1197876,7448444,9077040,4720830
2018,4,1000207,제기로5길,11,동대문구,1451284,11687708,12432281,5522208
2018,4,1000206,제기로21길,11,동대문구,776761,15416170,15001727,3070804
2018,4,1000205,전농로4길,11,동대문구,1824971,22391327,20680893,7201126
2018,4,1000204,전농로3길,11,동대문구,1733242,25190997,23294331,7490506
2018,4,1000203,전농로29길,11,동대문구,1802583,23947201,24279337,6907077
2018,4,1000202,장한로8길,11,동대문구,1263932,15607636,15519955,4832399
2018,4,1000201,장한로5길,11,동대문구,1971609,19520879,19630613,7063940
2018,4,1000200,장한로27길,11,동대문구,1616137,17623696,16582574,8254008
2018,4,1000199,장한로27가길,11,동대문구,1343420,17087997,16586902,6690799
2018,4,1000198,장한로26길,11,동대문구,1623823,13152410,13519044,7399085
2018,4,1000197,장한로26가길,11,동대문구,1817160,17108975,16982427,8118321
2018,4,1000196,장한로25길,11,동대문구,1707235,16719542,16203914,8444372
2018,4,1000195,장한로14길,11,동대문구,740140,12707790,11773714,2859719
2018,4,1000194,이문로42길,11,동대문구,1289347,20449521,21041570,5759846
2018,4,1000193,왕산로43길,11,동대문구,1477064,21499407,21822019,6974046
2018,4,1000192,왕산로33길,11,동대문구,1619130,13046092,15467206,7739645
2018,4,1000191,왕산로32길,11,동대문구,1065752,13697756,13822470,4988697
2018,4,1000190,약령시로17길,11,동대문구,1264862,18697560,19214802,5974402
2018,4,1000189,서울시립대로4길,11,동대문구,1595883,22369654,20445975,7967498
2018,4,1000188,서울시립대로29길,11,동대문구,1851741,28309284,27738724,8432010
2018,4,1000187,서울시립대로16길,11,동대문구,1953349,24253603,24809393,8254480
2018,4,1000186,사가정로2길,25,중랑구,1722435,16936069,17115814,7638004
2018,4,1000185,사가정로23가길,25,중랑구,799321,16447195,15424094,3210684
2018,4,1000184,사가정로13길,25,중랑구,911431,12270268,11088383,3077448
2018,4,1000183,무학로45길,11,동대문구,1707988,15322407,15796810,6797083
2018,4,1000182,무학로16길,11,동대문구,611447,11413803,10869620,2654888
2018,4,1000181,망우로21길,11,동대문구,1801442,21093472,22534028,7475804
2018,4,1000180,망우로18길,11,동대문구,1393436,14676895,15860186,5777387
2018,4,1000179,망우로18가길,11,동대문구,1054889,11337524,12127453,4415933
2018,4,1000178,답십리로72길,11,동대문구,1635926,16150251,16055581,7166743
2018,4,1000177,답십리로69길,11,동대문구,865277,12323196,12173658,4210057
2018,4,1000176,답십리로68길,11,동대문구,1848578,18354866,18258071,8472017
2018,4,1000175,답십리로64길,11,동대문구,1553721,16838646,16415452,6433230
2018,4,1000174,답십리로63길,11,동대문구,1132341,16160059,14896858,5526074
2018,4,1000173,답십리로60길,11,동대문구,1189043,16037542,14797066,4361422
2018,4,1000172,답십리로56길,11,동대문구,1146884,21868537,20715422,4913176
2018,4,1000171,답십리로23길,11,동대문구,1392347,19088970,19730344,7758513
2018,4,1000170,난계로30길,24,중구,1794993,13440945,13381304,7597455
2018,4,1000169,경희대로4길,11,동대문구,3048824,20913644,21714167,14388028
2018,4,1000168,경희대로3길,11,동대문구,2255548,15382291,16010347,10811849
2018,4,1000167,천호대로129길,6,광진구,1784934,27502185,27465620,7304927
2018,4,1000166,천호대로123길,6,광진구,1783661,23046603,23009989,7171357
2018,4,1000165,천호대로109길,6,광진구,2156265,20103153,18976891,8940949
2018,4,1000164,자양번영로3길,6,광진구,1202780,22146307,21580891,5064126
2018,4,1000163,자양로53길,6,광진구,1723863,23893506,23969789,6932500
2018,4,1000162,자양로50길,6,광진구,1116757,20213685,20290141,4646370
2018,4,1000161,자양로45길,6,광진구,1564818,21050319,21137503,6335654
2018,4,1000160,자양로26길,6,광진구,1895711,30920460,27897061,7367371
2018,4,1000159,자양로15길,6,광진구,2239424,26061017,27694604,9204850
2018,4,1000158,자양로11길,6,광진구,2463714,30689812,31438497,10032282
2018,4,1000157,용마산로3길,6,광진구,1967320,19061210,18738689,7744550
2018,4,1000156,용마산로21길,6,광진구,1918651,25513106,25179607,8345086
2018,4,1000155,아차산로78길,6,광진구,745528,8266362,9200059,3180195
2018,4,1000154,아차산로65길,6,광진구,1806523,26788759,27344360,7696671
2018,4,1000153,아차산로55길,6,광진구,1933532,26014153,25390871,7682041
2018,4,1000152,아차산로51길,6,광진구,1527995,18693576,18774753,5715048
2018,4,1000151,아차산로40길,6,광진구,2336633,32101929,32973970,9477833
2018,4,1000150,면목로17길,6,광진구,1417088,21061505,21504203,5477641
2018,4,1000149,뚝섬로64길,16,성동구,873659,10496730,11434427,3377485
2018,4,1000148,뚝섬로58길,16,성동구,1166184,16920805,17214031,4741914
2018,4,1000147,뚝섬로54길,16,성동구,892269,14904276,14416379,3785727
2018,4,1000146,뚝섬로48길,16,성동구,1434621,23440564,22396480,6288698
2018,4,1000145,뚝섬로24길,16,성동구,1131902,21671327,21120135,5754850
2018,4,1000144,뚝섬로23길,16,성동구,2082221,26176886,26036405,8910698
2018,4,1000143,동일로24길,16,성동구,3035507,24976638,26824341,12562209
2018,4,1000142,동일로18길,16,성동구,2677172,24461309,25206110,11237354
2018,4,1000141,능동로4길,6,광진구,1399139,27120028,25318839,6455623
2018,4,1000140,능동로3길,6,광진구,1411084,25923316,24115536,6785933
2018,4,1000139,능동로34길,6,광진구,1886522,16515082,16451976,7586438
2018,4,1000138,능동로19길,6,광진구,2441374,19811944,20839853,10072471
2018,4,1000137,능동로13길,6,광진구,4158724,30267446,31944735,17496562
2018,4,1000136,긴고랑로9길,6,광진구,1528029,21077543,21456846,6514205
2018,4,1000135,긴고랑로8길,6,광진구,1016523,16249278,15098151,4591594
2018,4,1000134,긴고랑로7길,6,광진구,1514777,22346978,22490920,6250542
2018,4,1000133,긴고랑로20길,6,광진구,2670175,29190581,28480025,11128138
2018,4,1000132,광나루로52길,6,광진구,2229733,27658784,28554190,9134097
2018,4,1000131,광나루로40길,6,광진구,1782916,24324310,25829538,7165854
2018,4,1000130,광나루로37길,6,광진구,998931,13085344,14769161,3932633
2018,4,1000129,광나루로36길,6,광진구,1259699,20582962,19832586,4713491
2018,4,1000128,광나루로24길,6,광진구,1063928,6433608,7752044,4167644
2018,4,1000127,광나루로12길,6,광진구,2291053,23752707,23545518,9540040
2018,4,1000126,한림말길,16,성동구,982095,9127384,10130829,4152586
2018,4,1000125,한림말3길,16,성동구,974909,10164584,10380534,4313193
2018,4,1000124,청계천로10나길,16,성동구,820915,11169641,11944152,3770721
2018,4,1000123,장터길,16,성동구,1469080,19194875,17522474,6101681
2018,4,1000122,용답중앙길,16,성동구,1271829,12413547,12997743,5275965
2018,4,1000121,용답29길,16,성동구,1827200,18578173,19151388,7608636
2018,4,1000120,왕십리로6길,16,성동구,1971371,20156847,18615749,7589194
2018,4,1000119,왕십리로31길,16,성동구,1338017,20161927,17908184,5752128
2018,4,1000118,왕십리로26길,16,성동구,2644628,20319775,22382573,10901344
2018,4,1000117,왕십리로21길,16,성동구,1608618,19379566,22141037,6132287
2018,4,1000116,왕십리로14길,16,성동구,1640518,18760650,17393655,6354126
2018,4,1000115,아차산로5길,6,광진구,1594408,15229713,13192030,5891093
2018,4,1000114,아차산로15길,6,광진구,1480077,16674970,16748340,6252946
2018,4,1000113,아차산로11길,6,광진구,1408992,9818388,9556109,5155373
2018,4,1000112,송정4가길,16,성동구,1355345,16529584,16009744,5516076
2018,4,1000111,송정12라길,16,성동구,1276327,13251513,13725558,5061274
2018,4,1000110,성수일로6길,16,성동구,2090613,15164958,14761889,7902694
2018,4,1000109,성수이로7길,16,성동구,1853150,11555099,11728746,6734187
2018,4,1000108,성수이로18길,16,성동구,1835500,14806581,14559037,7174128
2018,4,1000107,성덕정길,16,성동구,752834,9790955,9673496,2670405
2018,4,1000106,성덕정17길,16,성동구,1741464,19807365,19057887,6732151
2018,4,1000105,서울숲2길,16,성동구,1213408,13209347,11616918,4612395
2018,4,1000104,상원길,16,성동구,1275747,16085622,15817619,5086955
2018,4,1000103,상원12길,16,성동구,770744,10345012,10370144,3013256
2018,4,1000102,사근동길,16,성동구,1057420,9666206,9533745,4665501
2018,4,1000101,무학봉길,24,중구,1407389,22070069,21355827,5738526
2018,4,1000100,무학봉28길,24,중구,1696701,15189842,17388443,6501120
2018,4,1000099,무학로6길,11,동대문구,1976599,17603715,17914082,8542583
2018,4,1000098,무수막길,16,성동구,1800844,19913443,20697392,7190523
2018,4,1000097,매봉길,16,성동구,909694,16005507,14786807,3840026
2018,4,1000096,마조로1길,16,성동구,1989010,11152267,11896310,8578254
2018,4,1000095,마조로16길,16,성동구,1060409,11472284,12236345,5689699
2018,4,1000094,마장로39길,16,성동구,775804,10103423,10628369,4208567
2018,4,1000093,마장로27길,16,성동구,1444179,14417020,15473653,6590235
2018,4,1000092,뚝섬로5길,16,성동구,1220004,11461224,11974383,4945967
2018,4,1000091,둘레9길,16,성동구,994732,12135857,11082977,3935056
2018,4,1000090,금호산길,16,성동구,2078562,22319251,23224562,8322527
2018,4,1000089,금호산2길,16,성동구,1581570,20018710,19720638,6528421
2018,4,1000088,고산자로6길,16,성동구,2342661,20723307,24263990,9306148
2018,4,1000087,후암로28길,21,용산구,1123307,13567637,12710090,3725441
2018,4,1000086,효창원로39길,21,용산구,1531978,18238809,18193347,5473593
2018,4,1000085,회나무로13길,21,용산구,1272460,13465703,12834966,4749973
2018,4,1000084,한남대로20길,21,용산구,1060221,5140768,4825960,4379806
2018,4,1000083,한강대로88길,21,용산구,685820,4698837,5349126,2655317
2018,4,1000082,한강대로7길,21,용산구,336881,7305991,6781711,1947331
2018,4,1000081,한강대로62길,21,용산구,1029122,7201064,8544323,4177848
2018,4,1000080,한강대로52길,21,용산구,1065529,6049606,6876204,4631742
2018,4,1000079,한강대로43길,21,용산구,1201188,7518186,8424998,5261003
2018,4,1000078,한강대로15길,21,용산구,364826,5022398,4745704,1581112
2018,4,1000077,한강대로104길,21,용산구,1510204,13898750,14312712,5426964
2018,4,1000076,청파로73길,21,용산구,1269298,15021312,15249771,4588528
2018,4,1000075,청파로71길,21,용산구,1914644,25177210,25423857,7229390
2018,4,1000074,청파로47나길,21,용산구,2418148,18505086,19586614,8777745
2018,4,1000073,청파로47길,21,용산구,2102456,13775241,15355521,7660687
2018,4,1000072,장문로45길,21,용산구,1343282,17661864,17529171,5505350
2018,4,1000071,이태원로54길,21,용산구,1760766,8531089,8423188,6574541
2018,4,1000070,이태원로27길,21,용산구,2857668,11749369,14419358,10694051
2018,4,1000069,이촌로22길,21,용산구,280100,6386383,5828496,1292664
2018,4,1000068,원효로89길,21,용산구,2032666,17407866,17087766,7232708
2018,4,1000067,원효로53길,21,용산구,1822158,18308889,17967395,6467549
2018,4,1000066,원효로41길,21,용산구,804336,11143014,10390545,3396327
2018,4,1000065,원효로19길,21,용산구,866220,11338322,10409001,3344485
2018,4,1000064,우사단로4길,21,용산구,1546352,14355993,14977646,6465730
2018,4,1000063,우사단로14길,21,용산구,2292145,12113626,13213187,8897570
2018,4,1000062,우사단로10길,21,용산구,2541116,19692089,19390621,9964977
2018,4,1000061,신흥로20길,21,용산구,840943,13473087,12712690,2966300
2018,4,1000060,소월로20길,21,용산구,939619,14057681,13437082,3409038
2018,4,1000059,서빙고로71길,21,용산구,310874,5718932,5467088,1142951
2018,4,1000058,백범로90길,21,용산구,1832606,19206315,19602464,6990110
2018,4,1000057,백범로79길,21,용산구,2194659,23188601,22119488,7265996
2018,4,1000056,두텁바위로1길,21,용산구,1726449,14886404,15597201,6246388
2018,4,1000055,대사관로34길,21,용산구,1431013,12417485,11188495,5635217
2018,4,1000054,녹사평대로46길,21,용산구,909644,9358991,9258424,3431478
2018,4,1000053,녹사평대로40나길,21,용산구,1173314,6444189,8211896,4421332
2018,4,1000052,녹사평대로32길,21,용산구,1910205,6125774,8346885,7159567
2018,4,1000051,녹사평대로26길,21,용산구,2183571,7690358,9840239,8329537
2018,4,1000050,녹사평대로11길,21,용산구,149122,3568554,3405053,535920
2018,4,1000049,퇴계로90길,24,중구,2289650,27358059,25480934,9560661
2018,4,1000048,퇴계로8길,24,중구,1657063,7664272,9839989,6835949
2018,4,1000047,퇴계로56길,24,중구,1712202,10696126,13000031,6995805
2018,4,1000046,퇴계로46길,24,중구,1589558,10111913,12100152,6333527
2018,4,1000045,퇴계로18길,24,중구,821149,4310696,6289036,3303553
2018,4,1000044,퇴계로12길,24,중구,1293107,6364441,8728313,5060942
2018,4,1000043,청구로1길,24,중구,1237923,19186352,18938391,4777105
2018,4,1000042,청구로17길,24,중구,2299535,18778220,20623847,8778637
2018,4,1000041,장충단로8길,24,중구,1380307,14634151,15211553,5547841
2018,4,1000040,삼일대로4길,24,중구,2251363,8970470,10878786,9540998
2018,4,1000039,명동길,24,중구,3943995,11619986,15616209,16969780
2018,4,1000038,동호로8길,24,중구,2115983,16665115,17200780,8859753
2018,4,1000037,동호로20길,24,중구,1939328,16615303,18106979,7268114
